"","Year","State","Type","Measure","Material","Value","Chemical"
"1652",2018,"FLORIDA","BEARING - APPLICATIONS"," LB / ACRE / YEAR","(SULFUR = 77501)","(D)","FUNGICIDE"
"1653",2018,"FLORIDA","BEARING - APPLICATIONS"," LB / ACRE / YEAR","(THIOPHANATE-METHYL = 102001)","(D)","FUNGICIDE"
"1654",2018,"FLORIDA","BEARING - APPLICATIONS"," LB / ACRE / YEAR","(THIRAM = 79801)","6.049","FUNGICIDE"
"1655",2018,"FLORIDA","BEARING - APPLICATIONS"," LB / ACRE / YEAR","(CARFENTRAZONE-ETHYL = 128712)","(D)","HERBICIDE"
"1656",2018,"FLORIDA","BEARING - APPLICATIONS"," LB / ACRE / YEAR","(FLUMIOXAZIN = 129034)","(D)","HERBICIDE"
"1657",2018,"FLORIDA","BEARING - APPLICATIONS"," LB / ACRE / YEAR","(GLYPHOSATE ISO. SALT = 103601)","(D)","HERBICIDE"
"1658",2018,"FLORIDA","BEARING - APPLICATIONS"," LB / ACRE / YEAR","(NAPROPAMIDE = 103001)","(D)","HERBICIDE"
"1659",2018,"FLORIDA","BEARING - APPLICATIONS"," LB / ACRE / YEAR","(OXYFLUORFEN = 111601)","(D)","HERBICIDE"
"1660",2018,"FLORIDA","BEARING - APPLICATIONS"," LB / ACRE / YEAR","(PARAQUAT = 61601)","(D)","HERBICIDE"
"1661",2018,"FLORIDA","BEARING - APPLICATIONS"," LB / ACRE / YEAR","(ABAMECTIN = 122804)","(D)","INSECTICIDE"
"1662",2018,"FLORIDA","BEARING - APPLICATIONS"," LB / ACRE / YEAR","(ACETAMIPRID = 99050)","(D)","INSECTICIDE"
"1663",2018,"FLORIDA","BEARING - APPLICATIONS"," LB / ACRE / YEAR","(BIFENAZATE = 586)","(D)","INSECTICIDE"
"1664",2018,"FLORIDA","BEARING - APPLICATIONS"," LB / ACRE / YEAR","(BIFENTHRIN = 128825)","(D)","INSECTICIDE"
"1665",2018,"FLORIDA","BEARING - APPLICATIONS"," LB / ACRE / YEAR","(BT KURSTAK ABTS-1857 = 6523)","(NA)","INSECTICIDE"
"1666",2018,"FLORIDA","BEARING - APPLICATIONS"," LB / ACRE / YEAR","(BT KURSTAKI ABTS-351 = 6522)","(NA)","INSECTICIDE"
"1667",2018,"FLORIDA","BEARING - APPLICATIONS"," LB / ACRE / YEAR","(CHLORANTRANILIPROLE = 90100)","(D)","INSECTICIDE"
"1668",2018,"FLORIDA","BEARING - APPLICATIONS"," LB / ACRE / YEAR","(FLONICAMID = 128016)","(D)","INSECTICIDE"
"1669",2018,"FLORIDA","BEARING - APPLICATIONS"," LB / ACRE / YEAR","(MALATHION = 57701)","(D)","INSECTICIDE"
"1670",2018,"FLORIDA","BEARING - APPLICATIONS"," LB / ACRE / YEAR","(MUSTARD OIL = 4901)","(D)","INSECTICIDE"
"1671",2018,"FLORIDA","BEARING - APPLICATIONS"," LB / ACRE / YEAR","(NALED = 34401)","(D)","INSECTICIDE"
"1672",2018,"FLORIDA","BEARING - APPLICATIONS"," LB / ACRE / YEAR","(NOVALURON = 124002)","(D)","INSECTICIDE"
"1673",2018,"FLORIDA","BEARING - APPLICATIONS"," LB / ACRE / YEAR","(SPINETORAM = 110007)","(D)","INSECTICIDE"
"1674",2018,"FLORIDA","BEARING - APPLICATIONS"," LB / ACRE / YEAR","(SPIROMESIFEN = 24875)","(D)","INSECTICIDE"
"1675",2018,"FLORIDA","BEARING - APPLICATIONS"," LB / ACRE / YEAR","(THIAMETHOXAM = 60109)","(D)","INSECTICIDE"
"1676",2018,"FLORIDA","BEARING - APPLICATIONS"," LB / ACRE / YEAR","(CYTOKININS = 116801)","(D)","OTHER"
"1677",2018,"FLORIDA","BEARING - APPLICATIONS"," LB / ACRE / YEAR","(DIMETHYL DISULFIDE (DMDS) = 29088)","(D)","OTHER"
"1678",2018,"FLORIDA","BEARING - APPLICATIONS"," LB / ACRE / YEAR","(REYNOUTRIA SACHALINE = 55809)","(D)","OTHER"
"1679",2018,"FLORIDA","BEARING - APPLICATIONS"," LB / ACRE / YEAR"," ","14","(NITROGEN)"
"1680",2018,"FLORIDA","BEARING - APPLICATIONS"," LB / ACRE / YEAR"," ","4","(PHOSPHATE)"
"1681",2018,"FLORIDA","BEARING - APPLICATIONS"," LB / ACRE / YEAR"," ","17","(POTASH)"
"1682",2018,"FLORIDA","BEARING - APPLICATIONS"," NUMBER","(AZOXYSTROBIN = 128810)","(D)","FUNGICIDE"
"1683",2018,"FLORIDA","BEARING - APPLICATIONS"," NUMBER","(CAPTAN = 81301)","4.9","FUNGICIDE"
"1684",2018,"FLORIDA","BEARING - APPLICATIONS"," NUMBER","(COPPER CHLORIDE HYD. = 23501)","(D)","FUNGICIDE"
"1685",2018,"FLORIDA","BEARING - APPLICATIONS"," NUMBER","(COPPER HYDROXIDE = 23401)","(D)","FUNGICIDE"
"1686",2018,"FLORIDA","BEARING - APPLICATIONS"," NUMBER","(CYPRODINIL = 288202)","3","FUNGICIDE"
"1687",2018,"FLORIDA","BEARING - APPLICATIONS"," NUMBER","(DIFENOCONAZOLE = 128847)","(D)","FUNGICIDE"
"1688",2018,"FLORIDA","BEARING - APPLICATIONS"," NUMBER","(FENHEXAMID = 90209)","(D)","FUNGICIDE"
"1689",2018,"FLORIDA","BEARING - APPLICATIONS"," NUMBER","(FLUDIOXONIL = 71503)","2.3","FUNGICIDE"
"1690",2018,"FLORIDA","BEARING - APPLICATIONS"," NUMBER","(FLUOPYRAM = 80302)","(D)","FUNGICIDE"
"1691",2018,"FLORIDA","BEARING - APPLICATIONS"," NUMBER","(IPRODIONE = 109801)","(D)","FUNGICIDE"
"1692",2018,"FLORIDA","BEARING - APPLICATIONS"," NUMBER","(ISOFETAMID = 270000)","(D)","FUNGICIDE"
"1693",2018,"FLORIDA","BEARING - APPLICATIONS"," NUMBER","(MEFENOXAM = 113502)","(D)","FUNGICIDE"
"1694",2018,"FLORIDA","BEARING - APPLICATIONS"," NUMBER","(PENTHIOPYRAD = 90112)","(D)","FUNGICIDE"
"1695",2018,"FLORIDA","BEARING - APPLICATIONS"," NUMBER","(PROPICONAZOLE = 122101)","(D)","FUNGICIDE"
"1696",2018,"FLORIDA","BEARING - APPLICATIONS"," NUMBER","(PYRIMETHANIL = 288201)","(D)","FUNGICIDE"
"1697",2018,"FLORIDA","BEARING - APPLICATIONS"," NUMBER","(SULFUR = 77501)","(D)","FUNGICIDE"
"1698",2018,"FLORIDA","BEARING - APPLICATIONS"," NUMBER","(THIOPHANATE-METHYL = 102001)","(D)","FUNGICIDE"
"1699",2018,"FLORIDA","BEARING - APPLICATIONS"," NUMBER","(THIRAM = 79801)","3.7","FUNGICIDE"
"1700",2018,"FLORIDA","BEARING - APPLICATIONS"," NUMBER","(CARFENTRAZONE-ETHYL = 128712)","(D)","HERBICIDE"
"1701",2018,"FLORIDA","BEARING - APPLICATIONS"," NUMBER","(FLUMIOXAZIN = 129034)","(D)","HERBICIDE"
"1702",2018,"FLORIDA","BEARING - APPLICATIONS"," NUMBER","(GLYPHOSATE ISO. SALT = 103601)","(D)","HERBICIDE"
"1703",2018,"FLORIDA","BEARING - APPLICATIONS"," NUMBER","(NAPROPAMIDE = 103001)","(D)","HERBICIDE"
"1704",2018,"FLORIDA","BEARING - APPLICATIONS"," NUMBER","(OXYFLUORFEN = 111601)","(D)","HERBICIDE"
"1705",2018,"FLORIDA","BEARING - APPLICATIONS"," NUMBER","(PARAQUAT = 61601)","(D)","HERBICIDE"
"1706",2018,"FLORIDA","BEARING - APPLICATIONS"," NUMBER","(ABAMECTIN = 122804)","(D)","INSECTICIDE"
"1707",2018,"FLORIDA","BEARING - APPLICATIONS"," NUMBER","(ACETAMIPRID = 99050)","(D)","INSECTICIDE"
"1708",2018,"FLORIDA","BEARING - APPLICATIONS"," NUMBER","(BIFENAZATE = 586)","(D)","INSECTICIDE"
"1709",2018,"FLORIDA","BEARING - APPLICATIONS"," NUMBER","(BIFENTHRIN = 128825)","(D)","INSECTICIDE"
"1710",2018,"FLORIDA","BEARING - APPLICATIONS"," NUMBER","(BT KURSTAK ABTS-1857 = 6523)","(D)","INSECTICIDE"
"1711",2018,"FLORIDA","BEARING - APPLICATIONS"," NUMBER","(BT KURSTAKI ABTS-351 = 6522)","(D)","INSECTICIDE"
"1712",2018,"FLORIDA","BEARING - APPLICATIONS"," NUMBER","(CHLORANTRANILIPROLE = 90100)","(D)","INSECTICIDE"
"1713",2018,"FLORIDA","BEARING - APPLICATIONS"," NUMBER","(FLONICAMID = 128016)","(D)","INSECTICIDE"
"1714",2018,"FLORIDA","BEARING - APPLICATIONS"," NUMBER","(MALATHION = 57701)","(D)","INSECTICIDE"
"1715",2018,"FLORIDA","BEARING - APPLICATIONS"," NUMBER","(MUSTARD OIL = 4901)","(D)","INSECTICIDE"
"1716",2018,"FLORIDA","BEARING - APPLICATIONS"," NUMBER","(NALED = 34401)","(D)","INSECTICIDE"
"1717",2018,"FLORIDA","BEARING - APPLICATIONS"," NUMBER","(NOVALURON = 124002)","(D)","INSECTICIDE"
"1718",2018,"FLORIDA","BEARING - APPLICATIONS"," NUMBER","(SPINETORAM = 110007)","(D)","INSECTICIDE"
"1719",2018,"FLORIDA","BEARING - APPLICATIONS"," NUMBER","(SPIROMESIFEN = 24875)","(D)","INSECTICIDE"
"1720",2018,"FLORIDA","BEARING - APPLICATIONS"," NUMBER","(THIAMETHOXAM = 60109)","(D)","INSECTICIDE"
"1721",2018,"FLORIDA","BEARING - APPLICATIONS"," NUMBER","(CYTOKININS = 116801)","(D)","OTHER"
"1722",2018,"FLORIDA","BEARING - APPLICATIONS"," NUMBER","(DIMETHYL DISULFIDE (DMDS) = 29088)","(D)","OTHER"
"1723",2018,"FLORIDA","BEARING - APPLICATIONS"," NUMBER","(REYNOUTRIA SACHALINE = 55809)","(D)","OTHER"
"1724",2018,"FLORIDA","BEARING - APPLICATIONS"," NUMBER"," ","18","(NITROGEN)"
"1725",2018,"FLORIDA","BEARING - APPLICATIONS"," NUMBER"," ","17.6","(PHOSPHATE)"
"1726",2018,"FLORIDA","BEARING - APPLICATIONS"," NUMBER"," ","18","(POTASH)"
"1727",2018,"FLORIDA","BEARING - TREATED"," PCT OF AREA BEARING","(AZOXYSTROBIN = 128810)","(D)","FUNGICIDE"
"1728",2018,"FLORIDA","BEARING - TREATED"," PCT OF AREA BEARING","(CAPTAN = 81301)","96","FUNGICIDE"
"1729",2018,"FLORIDA","BEARING - TREATED"," PCT OF AREA BEARING","(COPPER CHLORIDE HYD. = 23501)","(D)","FUNGICIDE"
"1730",2018,"FLORIDA","BEARING - TREATED"," PCT OF AREA BEARING","(COPPER HYDROXIDE = 23401)","(D)","FUNGICIDE"
"1731",2018,"FLORIDA","BEARING - TREATED"," PCT OF AREA BEARING","(CYPRODINIL = 288202)","33","FUNGICIDE"
"1732",2018,"FLORIDA","BEARING - TREATED"," PCT OF AREA BEARING","(DIFENOCONAZOLE = 128847)","(D)","FUNGICIDE"
"1733",2018,"FLORIDA","BEARING - TREATED"," PCT OF AREA BEARING","(FENHEXAMID = 90209)","(D)","FUNGICIDE"
"1734",2018,"FLORIDA","BEARING - TREATED"," PCT OF AREA BEARING","(FLUDIOXONIL = 71503)","33","FUNGICIDE"
"1735",2018,"FLORIDA","BEARING - TREATED"," PCT OF AREA BEARING","(FLUOPYRAM = 80302)","(D)","FUNGICIDE"
"1736",2018,"FLORIDA","BEARING - TREATED"," PCT OF AREA BEARING","(IPRODIONE = 109801)","(D)","FUNGICIDE"
"1737",2018,"FLORIDA","BEARING - TREATED"," PCT OF AREA BEARING","(ISOFETAMID = 270000)","(D)","FUNGICIDE"
"1738",2018,"FLORIDA","BEARING - TREATED"," PCT OF AREA BEARING","(MEFENOXAM = 113502)","(D)","FUNGICIDE"
"1739",2018,"FLORIDA","BEARING - TREATED"," PCT OF AREA BEARING","(PENTHIOPYRAD = 90112)","(D)","FUNGICIDE"
"1740",2018,"FLORIDA","BEARING - TREATED"," PCT OF AREA BEARING","(PROPICONAZOLE = 122101)","(D)","FUNGICIDE"
"1741",2018,"FLORIDA","BEARING - TREATED"," PCT OF AREA BEARING","(PYRIMETHANIL = 288201)","(D)","FUNGICIDE"
"1742",2018,"FLORIDA","BEARING - TREATED"," PCT OF AREA BEARING","(SULFUR = 77501)","(D)","FUNGICIDE"
"1743",2018,"FLORIDA","BEARING - TREATED"," PCT OF AREA BEARING","(THIOPHANATE-METHYL = 102001)","(D)","FUNGICIDE"
"1744",2018,"FLORIDA","BEARING - TREATED"," PCT OF AREA BEARING","(THIRAM = 79801)","37","FUNGICIDE"
"1745",2018,"FLORIDA","BEARING - TREATED"," PCT OF AREA BEARING","(TOTAL)","100","FUNGICIDE"
"1746",2018,"FLORIDA","BEARING - TREATED"," PCT OF AREA BEARING","(CARFENTRAZONE-ETHYL = 128712)","(D)","HERBICIDE"
"1747",2018,"FLORIDA","BEARING - TREATED"," PCT OF AREA BEARING","(FLUMIOXAZIN = 129034)","(D)","HERBICIDE"
"1748",2018,"FLORIDA","BEARING - TREATED"," PCT OF AREA BEARING","(GLYPHOSATE ISO. SALT = 103601)","(D)","HERBICIDE"
"1749",2018,"FLORIDA","BEARING - TREATED"," PCT OF AREA BEARING","(NAPROPAMIDE = 103001)","(D)","HERBICIDE"
"1750",2018,"FLORIDA","BEARING - TREATED"," PCT OF AREA BEARING","(OXYFLUORFEN = 111601)","(D)","HERBICIDE"
"1751",2018,"FLORIDA","BEARING - TREATED"," PCT OF AREA BEARING","(PARAQUAT = 61601)","(D)","HERBICIDE"
"1752",2018,"FLORIDA","BEARING - TREATED"," PCT OF AREA BEARING","(TOTAL)","(D)","HERBICIDE"
"1753",2018,"FLORIDA","BEARING - TREATED"," PCT OF AREA BEARING","(ABAMECTIN = 122804)","(D)","INSECTICIDE"
"1754",2018,"FLORIDA","BEARING - TREATED"," PCT OF AREA BEARING","(ACETAMIPRID = 99050)","(D)","INSECTICIDE"
"1755",2018,"FLORIDA","BEARING - TREATED"," PCT OF AREA BEARING","(BIFENAZATE = 586)","(D)","INSECTICIDE"
"1756",2018,"FLORIDA","BEARING - TREATED"," PCT OF AREA BEARING","(BIFENTHRIN = 128825)","(D)","INSECTICIDE"
"1757",2018,"FLORIDA","BEARING - TREATED"," PCT OF AREA BEARING","(BT KURSTAK ABTS-1857 = 6523)","(D)","INSECTICIDE"
"1758",2018,"FLORIDA","BEARING - TREATED"," PCT OF AREA BEARING","(BT KURSTAKI ABTS-351 = 6522)","(D)","INSECTICIDE"
"1759",2018,"FLORIDA","BEARING - TREATED"," PCT OF AREA BEARING","(CHLORANTRANILIPROLE = 90100)","(D)","INSECTICIDE"
"1760",2018,"FLORIDA","BEARING - TREATED"," PCT OF AREA BEARING","(FLONICAMID = 128016)","(D)","INSECTICIDE"
"1761",2018,"FLORIDA","BEARING - TREATED"," PCT OF AREA BEARING","(MALATHION = 57701)","(D)","INSECTICIDE"
"1762",2018,"FLORIDA","BEARING - TREATED"," PCT OF AREA BEARING","(MUSTARD OIL = 4901)","(D)","INSECTICIDE"
"1763",2018,"FLORIDA","BEARING - TREATED"," PCT OF AREA BEARING","(NALED = 34401)","(D)","INSECTICIDE"
"1764",2018,"FLORIDA","BEARING - TREATED"," PCT OF AREA BEARING","(NOVALURON = 124002)","(D)","INSECTICIDE"
"1765",2018,"FLORIDA","BEARING - TREATED"," PCT OF AREA BEARING","(SPINETORAM = 110007)","(D)","INSECTICIDE"
"1766",2018,"FLORIDA","BEARING - TREATED"," PCT OF AREA BEARING","(SPIROMESIFEN = 24875)","(D)","INSECTICIDE"
"1767",2018,"FLORIDA","BEARING - TREATED"," PCT OF AREA BEARING","(THIAMETHOXAM = 60109)","(D)","INSECTICIDE"
"1768",2018,"FLORIDA","BEARING - TREATED"," PCT OF AREA BEARING","(TOTAL)","37","INSECTICIDE"
"1769",2018,"FLORIDA","BEARING - TREATED"," PCT OF AREA BEARING","(CYTOKININS = 116801)","(D)","OTHER"
"1770",2018,"FLORIDA","BEARING - TREATED"," PCT OF AREA BEARING","(DIMETHYL DISULFIDE (DMDS) = 29088)","(D)","OTHER"
"1771",2018,"FLORIDA","BEARING - TREATED"," PCT OF AREA BEARING","(REYNOUTRIA SACHALINE = 55809)","(D)","OTHER"
"1772",2018,"FLORIDA","BEARING - TREATED"," PCT OF AREA BEARING","(TOTAL)","(D)","OTHER"
"1773",2018,"FLORIDA","BEARING - TREATED"," PCT OF AREA BEARING"," ","100","(NITROGEN)"
"1774",2018,"FLORIDA","BEARING - TREATED"," PCT OF AREA BEARING"," ","97","(PHOSPHATE)"
"1775",2018,"FLORIDA","BEARING - TREATED"," PCT OF AREA BEARING"," ","100","(POTASH)"
"1776",2018,"FLORIDA","FRESH MARKET - PRODUCTION"," $"," ","281,750,000",""
"1777",2018,"FLORIDA","FRESH MARKET - UTILIZED - PRODUCTION"," CWT"," ","2,450,000",""
"1778",2018,"FLORIDA","NOT SOLD - PRODUCTION"," CWT"," ","0",""
"1779",2018,"FLORIDA","PROCESSING - PRODUCTION"," $"," ","0",""
"1780",2018,"FLORIDA","PROCESSING"," CWT"," ","0",""
"1781",2018,"FLORIDA","PROCESSING"," TONS"," ","0",""
"1782",2018,"FLORIDA","UTILIZED - PRODUCTION"," CWT"," ","2,450,000",""
"1783",2018,"NEW YORK"," ACRES HARVESTED"," "," ","700",""
"1784",2018,"NEW YORK"," ACRES PLANTED"," "," ","800",""
"1785",2018,"NEW YORK"," PRODUCTION"," $"," ","6,229,000",""
"1786",2018,"NEW YORK"," PRODUCTION"," CWT"," ","30,800",""
"1787",2018,"NEW YORK"," YIELD"," CWT / ACRE"," ","44",""
"1788",2018,"NEW YORK","FRESH MARKET - PRODUCTION"," $"," ","(D)",""
"1789",2018,"NEW YORK","FRESH MARKET - UTILIZED - PRODUCTION"," CWT"," ","(D)",""
"1790",2018,"NEW YORK","NOT SOLD - PRODUCTION"," CWT"," ","200",""
"1791",2018,"NEW YORK","PROCESSING - PRODUCTION"," $"," ","(D)",""
"1792",2018,"NEW YORK","PROCESSING"," CWT"," ","(D)",""
"1793",2018,"NEW YORK","UTILIZED - PRODUCTION"," CWT"," ","30,600",""
"1794",2018,"NORTH CAROLINA"," ACRES HARVESTED"," "," ","1,000",""
"1795",2018,"NORTH CAROLINA"," ACRES PLANTED"," "," ","1,100",""
"1796",2018,"NORTH CAROLINA"," PRODUCTION"," $"," ","21,375,000",""
"1797",2018,"NORTH CAROLINA"," PRODUCTION"," CWT"," ","125,000",""
"1798",2018,"NORTH CAROLINA"," YIELD"," CWT / ACRE"," ","125",""
"1799",2018,"NORTH CAROLINA","FRESH MARKET - PRODUCTION"," $"," ","21,375,000",""
"1800",2018,"NORTH CAROLINA","FRESH MARKET - UTILIZED - PRODUCTION"," CWT"," ","125,000",""
"1801",2018,"NORTH CAROLINA","NOT SOLD - PRODUCTION"," CWT"," ","0",""
"1802",2018,"NORTH CAROLINA","PROCESSING - PRODUCTION"," $"," ","0",""
"1803",2018,"NORTH CAROLINA","PROCESSING"," CWT"," ","0",""
"1804",2018,"NORTH CAROLINA","PROCESSING"," TONS"," ","0",""
"1805",2018,"NORTH CAROLINA","UTILIZED - PRODUCTION"," CWT"," ","125,000",""
"1806",2018,"OREGON"," ACRES HARVESTED"," "," ","1,100",""
"1807",2018,"OREGON"," ACRES PLANTED"," "," ","1,300",""
"1808",2018,"OREGON"," PRODUCTION"," $"," ","11,687,000",""
"1809",2018,"OREGON"," PRODUCTION"," CWT"," ","110,000",""
"1810",2018,"OREGON"," YIELD"," CWT / ACRE"," ","100",""
"1811",2018,"OREGON","FRESH MARKET - PRODUCTION"," $"," ","(D)",""
"1812",2018,"OREGON","FRESH MARKET - UTILIZED - PRODUCTION"," CWT"," ","(D)",""
"1813",2018,"OREGON","NOT SOLD - PRODUCTION"," CWT"," ","700",""
"1814",2018,"OREGON","PROCESSING - PRODUCTION"," $"," ","(D)",""
"1815",2018,"OREGON","PROCESSING"," CWT"," ","(D)",""
"1816",2018,"OREGON","UTILIZED - PRODUCTION"," CWT"," ","109,300",""
"1817",2018,"OTHER STATES","FRESH MARKET - PRODUCTION"," $"," ","12,288,000",""
"1818",2018,"OTHER STATES","FRESH MARKET - UTILIZED - PRODUCTION"," CWT"," ","58,100",""
"1819",2018,"OTHER STATES","PROCESSING - PRODUCTION"," $"," ","14,795,000",""
"1820",2018,"OTHER STATES","PROCESSING"," CWT"," ","167,600",""
"1821",2018,"WASHINGTON"," ACRES HARVESTED"," "," ","820",""
"1822",2018,"WASHINGTON"," ACRES PLANTED"," "," ","900",""
"1823",2018,"WASHINGTON"," PRODUCTION"," $"," ","9,167,000",""
"1824",2018,"WASHINGTON"," PRODUCTION"," CWT"," ","86,100",""
"1825",2018,"WASHINGTON"," YIELD"," CWT / ACRE"," ","105",""
"1826",2018,"WASHINGTON","FRESH MARKET - PRODUCTION"," $"," ","(D)",""
"1827",2018,"WASHINGTON","FRESH MARKET - UTILIZED - PRODUCTION"," CWT"," ","(D)",""
"1828",2018,"WASHINGTON","NOT SOLD - PRODUCTION"," CWT"," ","300",""
"1829",2018,"WASHINGTON","PROCESSING - PRODUCTION"," $"," ","(D)",""
"1830",2018,"WASHINGTON","PROCESSING"," CWT"," ","(D)",""
"1831",2018,"WASHINGTON","UTILIZED - PRODUCTION"," CWT"," ","85,800",""
"1832",2017,"CALIFORNIA"," ACRES HARVESTED"," "," ","38,100",""
"1833",2017,"CALIFORNIA"," ACRES PLANTED"," "," ","39,000",""
"1834",2017,"CALIFORNIA"," PRODUCTION"," $"," ","2,530,903,000",""
"1835",2017,"CALIFORNIA"," PRODUCTION"," CWT"," ","24,574,500",""
"1836",2017,"CALIFORNIA"," YIELD"," CWT / ACRE"," ","645",""
"1837",2017,"CALIFORNIA","FRESH MARKET - PRODUCTION"," $"," ","2,336,520,000",""
"1838",2017,"CALIFORNIA","FRESH MARKET - UTILIZED - PRODUCTION"," CWT"," ","18,996,100",""
"1839",2017,"CALIFORNIA","NOT SOLD - PRODUCTION"," CWT"," ","24,600",""
"1840",2017,"CALIFORNIA","PROCESSING - PRODUCTION"," $"," ","194,383,000",""
"1841",2017,"CALIFORNIA","PROCESSING"," CWT"," ","5,553,800",""
"1842",2017,"CALIFORNIA","PROCESSING"," TONS"," ","270,313",""
"1843",2017,"CALIFORNIA","UTILIZED - PRODUCTION"," CWT"," ","24,549,900",""
"1844",2017,"FLORIDA"," ACRES HARVESTED"," "," ","9,500",""
"1845",2017,"FLORIDA"," ACRES PLANTED"," "," ","9,600",""
"1846",2017,"FLORIDA"," PRODUCTION"," $"," ","299,114,000",""
"1847",2017,"FLORIDA"," PRODUCTION"," CWT"," ","2,137,500",""
"1848",2017,"FLORIDA"," YIELD"," CWT / ACRE"," ","225",""
"1849",2017,"FLORIDA","FRESH MARKET - PRODUCTION"," $"," ","(D)",""
"1850",2017,"FLORIDA","FRESH MARKET - UTILIZED - PRODUCTION"," CWT"," ","(D)",""
"1851",2017,"FLORIDA","NOT SOLD - PRODUCTION"," CWT"," ","0",""
"1852",2017,"FLORIDA","PROCESSING - PRODUCTION"," $"," ","(D)",""
"1853",2017,"FLORIDA","PROCESSING"," CWT"," ","(D)",""
"1854",2017,"FLORIDA","PROCESSING"," TONS"," ","(D)",""
"1855",2017,"FLORIDA","UTILIZED - PRODUCTION"," CWT"," ","2,137,500",""
"1856",2017,"NEW YORK"," ACRES HARVESTED"," "," ","1,200",""
"1857",2017,"NEW YORK"," ACRES PLANTED"," "," ","1,300",""
"1858",2017,"NEW YORK"," PRODUCTION"," $"," ","10,415,000",""
"1859",2017,"NEW YORK"," PRODUCTION"," CWT"," ","46,800",""
"1860",2017,"NEW YORK"," YIELD"," CWT / ACRE"," ","39",""
"1861",2017,"NEW YORK","FRESH MARKET - PRODUCTION"," $"," ","(D)",""
"1862",2017,"NEW YORK","FRESH MARKET - UTILIZED - PRODUCTION"," CWT"," ","(D)",""
"1863",2017,"NEW YORK","NOT SOLD - PRODUCTION"," CWT"," ","1,300",""
"1864",2017,"NEW YORK","PROCESSING - PRODUCTION"," $"," ","(D)",""
"1865",2017,"NEW YORK","PROCESSING"," CWT"," ","(D)",""
"1866",2017,"NEW YORK","PROCESSING"," TONS"," ","(D)",""
"1867",2017,"NEW YORK","UTILIZED - PRODUCTION"," CWT"," ","45,500",""
"1868",2017,"NORTH CAROLINA"," ACRES HARVESTED"," "," ","1,000",""
"1869",2017,"NORTH CAROLINA"," ACRES PLANTED"," "," ","1,100",""
"1870",2017,"NORTH CAROLINA"," PRODUCTION"," $"," ","21,308,000",""
"1871",2017,"NORTH CAROLINA"," PRODUCTION"," CWT"," ","135,000",""
"1872",2017,"NORTH CAROLINA"," YIELD"," CWT / ACRE"," ","135",""
"1873",2017,"NORTH CAROLINA","FRESH MARKET - PRODUCTION"," $"," ","21,168,000",""
"1874",2017,"NORTH CAROLINA","FRESH MARKET - UTILIZED - PRODUCTION"," CWT"," ","126,000",""
"1875",2017,"NORTH CAROLINA","NOT SOLD - PRODUCTION"," CWT"," ","6,300",""
"1876",2017,"NORTH CAROLINA","PROCESSING - PRODUCTION"," $"," ","140,000",""
"1877",2017,"NORTH CAROLINA","PROCESSING"," CWT"," ","2,700",""
"1878",2017,"NORTH CAROLINA","PROCESSING"," TONS"," ","149",""
"1879",2017,"NORTH CAROLINA","UTILIZED - PRODUCTION"," CWT"," ","128,700",""
"1880",2017,"OREGON"," ACRES HARVESTED"," "," ","2,200",""
"1881",2017,"OREGON"," ACRES PLANTED"," "," ","2,400",""
"1882",2017,"OREGON"," PRODUCTION"," $"," ","22,048,000",""
"1883",2017,"OREGON"," PRODUCTION"," CWT"," ","200,200",""
"1884",2017,"OREGON"," YIELD"," CWT / ACRE"," ","91",""
"1885",2017,"OREGON","FRESH MARKET - PRODUCTION"," $"," ","6,396,000",""
"1886",2017,"OREGON","FRESH MARKET - UTILIZED - PRODUCTION"," CWT"," ","32,800",""
"1887",2017,"OREGON","NOT SOLD - PRODUCTION"," CWT"," ","0",""
"1888",2017,"OREGON","PROCESSING - PRODUCTION"," $"," ","15,652,000",""
"1889",2017,"OREGON","PROCESSING"," CWT"," ","167,400",""
"1890",2017,"OREGON","PROCESSING"," TONS"," ","4,565",""
"1891",2017,"OREGON","UTILIZED - PRODUCTION"," CWT"," ","200,200",""
"1892",2017,"OTHER STATES"," ACRES HARVESTED"," "," ","0",""
"1893",2017,"OTHER STATES"," ACRES PLANTED"," "," ","0",""
"1894",2017,"OTHER STATES"," PRODUCTION"," $"," ","0",""
"1895",2017,"OTHER STATES"," PRODUCTION"," CWT"," ","0",""
"1896",2017,"OTHER STATES"," YIELD"," CWT / ACRE"," ","0",""
"1897",2017,"OTHER STATES","FRESH MARKET - PRODUCTION"," $"," ","316,105,000",""
"1898",2017,"OTHER STATES","FRESH MARKET - UTILIZED - PRODUCTION"," CWT"," ","2,217,100",""
"1899",2017,"OTHER STATES","NOT SOLD - PRODUCTION"," CWT"," ","0",""
"1900",2017,"OTHER STATES","PROCESSING - PRODUCTION"," $"," ","5,449,000",""
"1901",2017,"OTHER STATES","PROCESSING"," CWT"," ","78,800",""
"1902",2017,"OTHER STATES","PROCESSING"," TONS"," ","2,677",""
"1903",2017,"OTHER STATES","UTILIZED - PRODUCTION"," CWT"," ","0",""
"1904",2017,"WASHINGTON"," ACRES HARVESTED"," "," ","1,200",""
"1905",2017,"WASHINGTON"," ACRES PLANTED"," "," ","1,300",""
"1906",2017,"WASHINGTON"," PRODUCTION"," $"," ","12,025,000",""
"1907",2017,"WASHINGTON"," PRODUCTION"," CWT"," ","114,000",""
"1908",2017,"WASHINGTON"," YIELD"," CWT / ACRE"," ","95",""
